pk,id,name,parent_id
6318,2265,Канаты,940
6319,7735,Шпагаты,940
6320,707,Бочки и бадьи деревянные,1466
6321,1467,"Деревянные упаковочные материалы, общее",1466
6322,2816,Контейнеры деревянные,1466
6323,7939,Ящики деревянные,1466
6324,521,Аэрозольные баллоны,3521
6325,620,Бидоны металлические,3521
6326,691,Боксы металлические,3521
6327,708,Бочки металлические,3521
6328,1772,Жестяные банки,3521
6329,2268,Канистры металлические,3521
6330,2358,Кеги,3521
6331,3522,"Металлические упаковочные материалы, общее",3521
6332,7416,Фольга,3521
6333,619,Бидоны и фляги пластиковые,4764
6334,709,Бочки пластиковые,4764
6335,2269,Канистры пластиковые,4764
6336,4755,Пластиковые бутылки,4764
6337,4765,"Пластиковые упаковочные материалы, общее",4764
6338,7942,Ящики пластиковые,4764
6339,568,Барьерная пленка,4794
6340,3516,Металлизированная пленка,4794
6341,4739,"Пищевая пленка, бумага и фольга",4794
6342,4789,Пленка воздушно-пузырьковая,4794
6343,4793,Пленки универсальные,4794
6344,4795,"Пленки упаковочные, общее",4794
6345,6403,Стретч-пленка,4794
6346,6716,Термоусадочная пленка,4794
6347,6728,Тефлоновая пленка,4794
6348,551,"Банки, стеклянная упаковка для продуктов питания",6310
6349,775,Бутыли,6310
6350,7063,Упаковка для парфюмерии,6310
6351,7076,Упаковка и тара для напитков,6310
6352,6692,Термоизоляционные пакеты для фармацевтической промышленности,6695
6353,6693,Термоизоляционные перегородки для рефрижераторов и рабочих помещений,6695
6354,283,Активное сетевое оборудование,6640
6355,324,Антенно-мачтовые сооружения,6640
6356,3587,Многофункциональные аппаратные,6640
6357,4179,Оборудование для телевидения,6640
6358,4601,Пассивное сетевое оборудование,6640
6359,5910,Серверное оборудование,6640
6360,6641,"Телекоммуникационное оборудование, общее",6640
6361,7571,Центры обработки данных,6640
6362,284,"Активное сетевое оборудование, общее",283
6363,611,Беспроводная связь,283
6364,2553,Коммутаторы,283
6365,3500,Межсетевые экраны,283
6366,3723,Мультиплексоры,283
6367,3997,Оборудование PON,283
6368,3998,Оборудование xDSL,283
6369,4087,Оборудование для питания по ethernet,283
6370,4168,Оборудование для сетей ISDN,283
6371,5162,Принт-серверы,283
6372,5931,Сетевые карты,283
6373,6895,Трансиверы,283
6374,43,Wi-fi адаптеры,611
6375,325,Антенны беспроводных сетей,611
6376,3675,"Мосты, шлюзы беспроводных сетей",611
6377,4012,Оборудование для беспроводных сетей,611
6378,4013,"Оборудование для беспроводных сетей, общее",611
6379,5380,Радары и детали,611
6380,5388,Радио- и телевещание,611
6381,6883,Точки доступа,611
6382,2554,Коммутаторы консолей (KVM),3587
6383,3588,"Многофункциональные аппаратные, общее",3587
6384,3907,Научно-техническое ПО,3587
6385,4392,Оптические патч-корды и пигтейлы,3587
6386,4610,Патч-корды,3587
6387,5191,Программно-аппаратные комплексы,3587
6388,6001,"Системы программирования, СУБД",3587
6389,9,CAM модули для телевизоров,4179
6390,1882,Запчасти для спутникового оборудования,4179
6391,2167,Инструмент для сетевых работ,4179
6392,2327,Карты доступа и оплаты спутникового ТВ,4179
6393,2552,Коммуникационные розетки,4179
6394,2719,Комплекты для спутникового телевидения,4179
6395,4180,"Оборудование для телевидения, общее",4179
6396,5661,Ресиверы цифрового телевидения,4179
6397,6177,Спутниковые антенны,4179
6398,6178,Спутниковые конвертеры,4179
6399,6633,Телевизионные антенны,4179
6400,7101,Усилители антенные,4179
6401,2168,"Инструмент для сетевых работ, общее",2167
6402,2228,"Кабельные тестеры, wi-fi тестеры",2167
6403,5842,Сварочные аппараты и скалыватели для оптоволокна,2167
6404,2999,Кроссовое оборудование,4601
6405,4397,Оптоволоконное оборудование,4601
6406,4602,"Пассивное сетевое оборудование, общее",4601
6407,4611,Патч-панели,4601
6408,3599,Модули GBIC и SFP,4397
6409,4386,Оптико-волоконные адаптеры и коннекторы,4397
6410,4387,Оптико-волоконные муфты,4397
6411,4388,Оптические делители,4397
6412,4389,Оптические конвертеры,4397
6413,4391,Оптические панели и боксы,4397
6414,4398,"Оптоволоконное оборудование, общее",4397
6415,271,Аксессуары и комплектующие для серверного оборудования,5910
6416,2826,"Контроллеры и комплектующие для SATA, SAS, SCSI RAID",5910
6417,3034,Кулеры и системы охлаждения,5910
6418,3403,Материнские платы,5910
6419,5282,Промышленные компьютеры,5910
6420,5347,Процессоры,5910
6421,5911,"Серверное оборудование, общее",5910
6422,5912,Серверы,5910
6423,5933,Сетевые накопители,5910
6424,6259,Средства управления серверами,5910
6425,4,3D устройства,6733
6426,37,TV и видеотехника,6733
6427,500,Аудиотехника и аксессуары,6733
6428,786,Бытовая техника,6733
6429,1886,Запчасти для техники и электроники,6733
6430,2761,Компьютерная техника и ПО,6733
6431,6645,Телефоны и аксессуары,6733
6432,7434,"Фото, видеокамеры и аксессуары",6733
6433,5,"3D устройства, общее",4
6434,15,"Dvd, blu-ray, медиаплееры",37
6435,259,Аксессуары для телевизоров и проекторов,37
6436,1646,Домашние кинотеатры,37
6437,6176,"Спутниковое, кабельное телевидение",37
6438,6614,"ТВ и видеотехника, общее",37
6439,6634,Телевизоры,37
6440,44,Wi-fi адаптеры для ТВ,259
6441,260,"Аксессуары для телевизоров и проекторов, общее",259
6442,6512,Сумки для проекторов,259
6443,4173,"Оборудование для спутникового телевидения, общее",6176
6444,10,CD и аудио проигрыватели,500
6445,495,"Аудио и аксессуары, общее",500
6446,497,Аудио/видео продукция,500
6447,612,Беспроводные адаптеры для акустических систем,500
6448,1603,Диктофоны и аксессуары,500
6449,3715,"Музыкальные центры, магнитолы",500
6450,4788,"Плееры MP3, MP4",500
6451,4923,Подставки для cd дисков,500
6452,5392,Радиоприемники,500
6453,787,Бытовая техника для дома,786
6454,789,Бытовая техника для личного пользования,786
6455,790,"Бытовая техника, общее",786
6456,1899,Запчасти и аксессуары для бытовой техники,786
6457,2415,Климатическая техника,786
6458,3006,Крупная бытовая техника для кухни,786
6459,3504,Мелкая бытовая техника для кухни,786
6460,788,"Бытовая техника для дома, общее",787
6461,809,Бытовые швейные машины,787
6462,1304,Гладильные системы,787
6463,3410,Машинки для удаления катышков с одежды,787
6464,4344,Озонаторы бытовые,787
6465,4487,Отпариватели для одежды,787
6466,5374,Пылесосы и пароочистители для дома,787
6467,6537,Сушилки для белья бытовые электрические,787
6468,7046,Ультразвуковые стиральные машины,787
6469,7301,Утюги,787
6470,359,Аппараты для механического маникюра и педикюра,789
6471,2019,"Зубные электрощетки, ирригаторы",789
6472,3506,"Мелкая бытовая техника для личного пользования, общее",789
6473,3572,Мини солярии,789
6474,7277,Устройства для чистки ушей,789
6475,7810,Электробритвы мужские,789
6476,7893,Эпиляторы и женские электробритвы,789
6477,1858,Запчасти для бытовых кондиционеров,1899
6478,1859,Запчасти для бытовых ломтерезок,1899
6479,1860,Запчасти для бытовых швейных машин,1899
6480,1861,Запчасти для вытяжек,1899
6481,1864,"Запчасти для зубных электрощеток, ирригаторов",1899
6482,1865,"Запчасти для йогуртниц, морожениц",1899
6483,1870,Запчасти для микроволновых печей,1899
6484,1873,Запчасти для мультиварок,1899
6485,1883,Запчасти для стиральных и сушильных машин,1899
6486,1889,"Запчасти для увлажнителей, очистителей воздуха",1899
6487,1892,Запчасти для хлебопечек,1899
6488,1893,Запчасти для холодильников,1899
6489,1895,"Запчасти для чайников, термопотов",1899
6490,1896,"Запчасти для электробритв, машинок для стрижки",1899
6491,1900,"Запчасти и аксессуары для бытовой техники, общее",1899
6492,1916,Запчасти к кулерам для воды,1899
6493,1920,Запчасти к овощесушилкам,1899
6494,1921,Запчасти к приборам для укладки волос,1899
6495,929,Вентиляторы бытовые,2415
6496,2416,Климатические комплексы,2415
6497,2417,"Климатическое оборудование, общее",2415
6498,2776,Конвекторы электрические бытовые и коммерческие,2415
6499,4458,Осушители воздуха бытовые,2415
6500,7011,Увлажнители и очистители воздуха,2415
6501,796,Бытовые встраиваемые варочные поверхности,3006
6502,797,Бытовые встраиваемые духовые шкафы,3006
6503,2096,Измельчители пищевых отходов,3006
6504,2715,Комплекты бытовой встраиваемой техники,3006
6505,3007,"Крупная бытовая техника для кухни, общее",3006
6506,3094,Кухонные вытяжки,3006
6507,3103,Кухонные плиты бытовые,3006
6508,3557,Микроволновые печи,3006
6509,3669,Морозильные камеры бытовые,3006
6510,5069,Посудомоечные машины бытовые,3006
6511,6341,Стиральные машины бытовые,3006
6512,6545,Сушильные машины для белья бытовые,3006
6513,7534,Холодильники бытовые,3006
6514,7864,"Электропечи, электродуховки настольные",3006
6515,520,Аэрогрили,3504
6516,657,Блендеры,3504
6517,662,"Блинницы, вафельницы, кексницы бытовые",3504
6518,736,Брэкфастницы,3504
6519,795,Бытовые вакуумные упаковщики,3504
6520,1358,Грили и барбекю бытовые электрические,3504
6521,3247,Ломтерезки бытовые,3504
6522,3505,"Мелкая бытовая техника для кухни, общее",3504
6523,3566,Миксеры бытовые,3504
6524,3575,Минипивоварни бытовые,3504
6525,3758,Мясорубки электрические бытовые,3504
6526,4571,Пароварки бытовые,3504
6527,5312,Проращиватели семян бытовые,3504
6528,6544,"Сушильные аппараты для овощей, фруктов, грибов",3504
6529,7457,Фритюрницы,3504
6530,7513,Хлебопечи бытовые,3504
6531,7832,Электрокипятильники погружные,3504
6532,7867,Электросковородки и электрокастрюли,3504
6533,7872,Электрочайники и термопоты бытовые,3504
6534,7933,Яйцеварки,3504
6535,1854,Запчасти для аудиотехники,1886
6536,1887,"Запчасти для техники и электроники, общее",1886
6537,1891,"Запчасти для фото-, видеокамер",1886
6538,2580,Комплектующие для видеотехники,1886
6539,5366,Пульты управления для мультимедиа,1886
6540,1878,Запчасти для проекторов,2580
6541,2028,Игровые приставки и комплектующие,2761
6542,2596,Комплектующие для компьютерной техники,2761
6543,2762,"Компьютерная техника, общее",2761
6544,2763,Компьютерные аксессуары,2761
6545,3870,Настольные компьютеры,2761
6546,4045,Оборудование для майнинга,2761
6547,5192,Программное обеспечение (ПО),2761
6548,7048,Умные часы и фитнес браслеты,2761
6549,7847,Электронные книги (устройство),2761
6550,1001,Видео игры,2028
6551,1581,Джойстики и игровые манипуляторы,2028
6552,2027,Игровые приставки,2028
6553,2029,"Игровые приставки и комплектующие, общее",2028
6554,2330,Карты пополнения игрового счета,2028
6555,2688,Комплектующие к игровым приставкам,2028
6556,7611,Чехлы для игровых приставок,2028
6557,26,Post-карты,2596
6558,36,Touchscreen для дисплеев,2596
6559,38,TV-тюнеры и FM-тюнеры,2596
6560,175,Адаптеры и платы расширения портов,2596
6561,195,"Аккумуляторы для ноутбуков, планшетов, электронных книг, переводчиков",2596
6562,1005,Видеокарты,2596
6563,1884,Запчасти для телевизоров и мониторов,2596
6564,1966,Звуковые запчасти для портативных пк,2596
6565,2255,Камеры для портативных пк,2596
6566,2385,Клавиатурные блоки для ноутбуков,2596
6567,2767,"Компьютерные комплектующие, общее",2596
6568,2867,Корпуса для компьютеров,2596
6569,2868,Корпуса для планшетов,2596
6570,3405,"Матрицы для ноутбуков, планшетов и мониторов",2596
6571,3561,Микросхемы,2596
6572,4395,Оптические приводы,2596
6573,6703,Термопаста,2596
6574,7593,Части корпуса ноутбука,2596
6575,7714,"Шлейфы и разъемы для ноутбуков, компьютеров, планшетов",2596
6576,7,Bluetooth-адаптеры,2763
6577,39,Usb устройства и гаджеты,2763
6578,40,USB хабы,2763
6579,859,Веб камеры,2763
6580,1043,Внешние аккумуляторы для цифровой техники,2763
6581,1635,Док-станции,2763
6582,1832,Замки для ноутбуков,2763
6583,1924,Зарядные устройства для ноутбуков,2763
6584,1959,Защитные пленки и стекла для портативных устройств,2763
6585,2221,Кабели для электроники,2763
6586,2303,Карманы для жестких дисков,2763
6587,2324,Картридеры,2763
6588,2476,Коврики для мыши,2763
6589,2764,"Компьютерные аксессуары, общее",2763
6590,4753,Планшеты графические,2763
6591,4929,Подставки для ноутбуков,2763
6592,6339,Стилусы,2763
6593,6515,Сумки и боксы для CD,2763
6594,7610,Чехлы для внешних HDD,2763
6595,7616,"Чехлы для планшетов, электронных книг",2763
6596,498,"Аудиокниги, e-text книги",5192
6597,783,Бухгалтерское ПО,5192
6598,4268,"Обучающие программы, словари, переводчики",5192
6599,4374,Операционные системы и утилиты,5192
6600,4502,Офисное ПО,5192
6601,4863,"ПО для интернета, локальных сетей",5192
6602,4864,ПО для мультимедиа,5192
6603,4865,"ПО для смартфонов, планшетов",5192
6604,4866,ПО для сферы оказания услуг,5192
6605,5193,"Программное обеспечение, общее",5192
6606,5194,Программы антивирусы и защита информации,5192
6607,230,Аксессуары для мобильных телефонов,6645
6608,262,Аксессуары для умных часов и фитнес браслетов,6645
6609,2165,Инструмент для ремонта мобильных устройств,6645
6610,2609,Комплектующие для мобильных телефонов,6645
6611,3590,"Мобильная связь и телефония, общее",6645
6612,174,Адаптеры для sim-карт,230
6613,231,"Аксессуары для мобильных телефонов, общее",230
6614,716,"Брелоки, украшения для мобильных телефонов",230
6615,1925,Зарядные устройства для портативной техники,230
6616,1950,Защитные боксы и пакеты,230
6617,3408,Машинки для наклейки пленок,230
6618,5046,Портативная акустика,230
6619,5486,Резаки для sim карт,230
6620,6291,Стартовые пакеты и карточки пополнения счета мобильных операторов,230
6621,6327,Стерео- и видео-очки,230
6622,7617,"Чехлы для телефонов, mp3 плееров",230
6623,7755,"Штативы и крепления для фото-, видеотехники",230
6624,196,"Аккумуляторы для телефонов, mp3 плееров",2609
6625,326,Антенны для мобильных телефонов,2609
6626,695,"Болты, шурупы для телефонов",2609
6627,994,Вибромоторы для мобильных телефонов,2609
6628,1616,"Дисплей, touchscreen для телефонов",2609
6629,1965,Звуковые запчасти для мобильных телефонов,2609
6630,2254,Камеры для мобильных телефонов,2609
6631,2384,Клавиатурные блоки для мобильных телефонов,2609
6632,2455,Кнопки и джойстики для мобильных телефонов,2609
6633,2610,"Комплектующие для мобильных телефонов, общее",2609
6634,2793,Коннекторы для мобильных телефонов,2609
6635,2869,Корпуса для телефонов,2609
6636,3562,Микросхемы и платы для мобильных телефонов,2609
6637,7713,Шлейфы для мобильных телефонов,2609
6638,264,"Аксессуары для фото-, видеокамер",7434
6639,1010,Видеотехника,7434
6640,7435,"Фото, видеокамеры и аксессуары, общее",7434
6641,7446,Фототехника,7434
6642,192,"Аккумуляторы  для фото-, видеокамер",264
6643,265,"Аксессуары для фото-, видеокамер, общее",264
6644,577,"Батарейные блоки для фото-, видеокамер",264
6645,658,Бленды,264
6646,1013,Видоискатели и наглазники,264
6647,1133,Вспышки и накамерный свет,264
6648,1926,"Зарядные устройства для фото-, видеокамер",264
6649,2779,"Конвертеры, переходники для объективов",264
6650,3015,Крышки для объективов,264
6651,5863,Светофильтры,264
6652,6523,"Сумки, ремни для фото-, видеокамер",264
6653,6569,Съемные объективы,264
6654,7433,Фото и видео пленка,264
6655,1003,"Видеокамеры, экшн-камеры",1010
6656,1011,"Видеотехника, общее",1010
6657,3815,Накамерные мониторы,1010
6658,4796,Пленочные фотоаппараты,7446
6659,7437,Фотоаппараты,7446
6660,7447,"Фототехника, общее",7446
6661,1242,Гигиена и уход за детьми,6771
6662,1536,Детские игры,6771
6663,1567,Детский транспорт и автокресла,6771
6664,2035,Игрушки,6771
6665,2275,Канцтовары школьные и детские,6771
6666,2445,Книги для детей,6771
6667,2523,Коляски детские и аксессуары,6771
6668,6772,"Товары для детей, общее",6771
6669,215,Аксессуары для безопасности детей,1242
6670,841,Ванночки детские,1242
6671,856,Ватные палочки детские,1242
6672,1037,Вкладыши для подгузников,1242
6673,1243,"Гигиена и уход за детьми, общее",1242
6674,1509,Детская декоративная косметика,1242
6675,1510,Детская зубная паста,1242
6676,1519,Детская солнцезащитная косметика,1242
6677,1521,Детские аспираторы,1242
6678,1527,Детские гели для душа и пенки для купания,1242
6679,1528,Детские горшки и сиденья на унитаз,1242
6680,1545,Детские наборы по уходу,1242
6681,1554,Детские расчески,1242
6682,1555,Детские ростомеры,1242
6683,1562,Детские шампуни,1242
6684,1565,"Детский крем, молочко, масло",1242
6685,1570,Детское мыло,1242
6686,3001,Круги для купания младенцев,1242
6687,3769,Наборы для ухода за новорожденными,1242
6688,3827,Накопители подгузников,1242
6689,4628,Пеленки гигиенические одноразовые,1242
6690,4904,Подгузники детские,1242
6691,4935,Подставки и сиденья для купания детей,1242
6692,5167,Присыпка детская,1242
6693,5369,Пустышки и прорезыватели для зубов,1242
6694,5391,"Радионяни, видеоняни",1242
6695,5750,"Рюкзаки для переноски детей, слинги",1242
6696,1080,"Воздушные змеи, ветрячки",1536
6697,1534,"Детские игровые палатки, домики",1536
6698,1537,"Детские игры, общее",1536
6699,1648,"Домашние надувные батуты, игровые центры",1536
6700,2038,"Игрушки для игр с песком, водой и снегом",1536
6701,2041,"Игрушки-качалки, игрушки-прыгуны",1536
6702,2219,Йо-йо,1536
6703,3744,Мыльные пузыри,1536
6704,3759,Мячи детские,1536
6705,3810,Надувные игрушки,1536
6706,3869,Настольные игры,1536
6707,4897,"Подвижные, соревновательные игры",1536
6708,7392,Фингеры и аксессуары,1536
6709,7456,"Фрисби, летающие диски и бумеранги",1536
6710,7643,Шарики для бассейнов,1536
6711,79,Автокресла детские,1567
6712,268,Аксессуары и комплектующие для детского транспорта,1567
6713,909,Велосипеды,1567
6714,1522,Детские беговелы,1567
6715,1523,Детские велокресла,1567
6716,1524,Детские веломобили,1567
6717,1543,Детские машинки-каталки,1567
6718,1552,Детские прыгунки,1567
6719,1564,"Детские электромобили, бензомобили",1567
6720,1568,"Детский транспорт, общее",1567
6721,1901,Запчасти и аксессуары для детских колясок,1567
6722,2522,Коляски детские,1567
6723,2967,Крепления и аксессуары для детских автокресел,1567
6724,5691,Роликовые коньки и лыжероллеры,1567
6725,5789,Самокаты,1567
6726,5799,Санки и снегокаты,1567
6727,7522,Ходунки детские,1567
6728,227,Аксессуары для кукол и пупсов,2035
6729,1511,Детская игровая оптика,2035
6730,1516,Детская мозаика,2035
6731,1530,"Детские железные дороги, автотреки",2035
6732,1533,Детские игровые кухни,2035
6733,1535,Детские игрушки-каталки,2035
6734,2031,"Игровые фигурки, роботы трансформеры",2035
6735,2032,Игрушечная посуда,2035
6736,2033,Игрушечное оружие,2035
6737,2034,"Игрушечные машинки, самолетики, техника",2035
6738,2036,Игрушки для ванной,2035
6739,2039,Игрушки для самых маленьких,2035
6740,2040,"Игрушки, общее",2035
6741,2188,Интерактивные детские игрушки,2035
6742,2525,Коляски для кукол и пупсов,2035
6743,2635,Комплектующие для радиоуправляемых игрушек и моделей,2035
6744,2669,Комплектующие и аксессуары для игрушек,2035
6745,2812,Конструкторы,2035
6746,3030,"Куклы, пупсы",2035
6747,3712,Музыкальные игрушки,2035
6748,3749,Мягкие игрушки,2035
6749,3908,"Научные игры, наборы для опытов",2035
6750,4537,Пазлы и головоломки,2035
6751,5394,Радиоуправляемые модели и игрушки,2035
6752,5396,Развивающие и игровые коврики,2035
6753,5397,Развивающие и обучающие игрушки,2035
6754,5814,Сборные модели,2035
6755,6647,Тематические игровые наборы,2035
6756,2276,"Канцтовары школьные и детские, общее",2275
6757,1513,"Детская литература, общее",2445
6758,1520,Детская художественная литература,2445
6759,2447,Книги для родителей,2445
6760,2448,Книги для самых маленьких,2445
6761,4267,Обучающая и развивающая детская литература,2445
6762,5417,Раскраски,2445
6763,2524,"Коляски детские и аксессуары, общее",2523
6764,3853,Наручные и карманные часы,7034
6765,4342,Ожерелья и браслеты из натуральных камней,7034
6766,7035,"Украшения и часы, общее",7034
6767,7913,Ювелирные изделия,7034
6768,5557,Ремешки и браслеты для часов,3853
6769,4341,Ожерелья и браслеты из драгоценных камней,7913
6770,7914,Ювелирные изделия из золота,7913
6771,7916,Ювелирные изделия из платины,7913
6772,7917,Ювелирные изделия из серебра,7913
6773,7919,"Ювелирные изделия, общее",7913
6774,2000,Золотые браслеты,7914
6775,2001,Золотые броши,7914
6776,2002,Золотые колье,7914
6777,2003,Золотые кольца,7914
6778,2004,Золотые кулоны,7914
6779,2005,Золотые серьги,7914
6780,2006,Золотые цепочки,7914
6781,2732,Комплекты украшений из золота,7914
6782,7915,"Ювелирные изделия из золота, общее",7914
6783,2733,Комплекты украшений из серебра,7917
6784,5918,Серебряные браслеты,7917
6785,5919,Серебряные колье,7917
6786,5920,Серебряные кольца,7917
6787,5921,Серебряные кулоны,7917
6788,5922,Серебряные серьги,7917
6789,5923,Серебряные цепочки,7917
6790,7644,Шармы,7917
6791,7918,"Ювелирные изделия из серебра, общее",7917
6792,574,Батареи и аккумуляторы,7857
6793,1141,Выключатели технические,7857
6794,1214,Генераторы и электростанции,7857
6795,2709,Комплектующие электрооборудования,7857
6796,2742,Компоненты АСУТП,7857
6797,3661,Монтажное оборудование,7857
6798,4200,Оборудование для электроснабжения,7857
6799,4447,"Освещение, электрика",7857
6800,5951,Силовые вилки и розетки,7857
6801,7816,Электродвигатели,7857
6802,7848,Электронные компоненты,7857
6803,7863,"Электрооборудование, общее",7857
6804,575,"Батареи и аккумуляторы, общее",574
6805,576,Батарейки,574
6806,578,"Батарейные, аккумуляторные отсеки",574
6807,1923,Зарядные устройства для аккумуляторов,574
6808,7001,Тяговые аккумуляторы,574
6809,13,DIP переключатели,1141
6810,1142,"Выключатели, общее",1141
6811,1151,Высоковольтные выключатели,1141
6812,1424,Двухпозиционные переключатели,1141
6813,1619,Дистанционные выключатели,1141
6814,2456,Кнопочные выключатели,1141
6815,2831,Концевые выключатели,1141
6816,4538,Пакетные выключатели,1141
6817,4832,Пневматические выключатели,1141
6818,4991,Ползунковые выключатели,1141
6819,5408,Разъединители,1141
6820,5704,Рубильники,1141
6821,6971,Тумблеры,1141
6822,665,Блоки питания,2742
6823,2814,Контакторы и пускатели,2742
6824,5100,Преобразователи,2742
6825,5189,Программаторы микросхем,2742
6826,5190,Программируемые контроллеры,2742
6827,5481,Регуляторы соотношения,2742
6828,5538,Реле,2742
6829,5975,Системы автоматического управления,2742
6830,7282,Устройства плавного пуска,2742
6831,667,"Блоки питания, общее",665
6832,2213,Источники бесперебойного питания (ИБП),665
6833,2575,"Комплектующие для блоков питания, ибп",665
6834,5281,Промышленные источники питания,665
6835,6263,Стабилизаторы напряжения,665
6836,2778,Конвертеры,5100
6837,5101,"Преобразователи, общее",5100
6838,84,"Автоматические выключатели, УЗО",5538
6839,1402,Датчики давления,5538
6840,4654,Переключатели потоков,5538
6841,5539,Реле времени,5538
6842,5541,Реле импульсные,5538
6843,5542,Реле микропроцессорные,5538
6844,5544,Реле промежуточные,5538
6845,5545,Реле скорости,5538
6846,5546,Реле температуры,5538
6847,5547,Реле тока,5538
6848,5548,Реле частоты,5538
6849,5549,"Реле, общее",5538
6850,6618,Твердотельные реле,5538
6851,7444,Фотореле,5538
6852,477,Арматура для ЛЭП,3661
6853,2220,Кабеленесущие системы,3661
6854,2387,Клавишные панели,3661
6855,3278,Магистральные шинопроводы,3661
6856,3662,"Монтажное оборудование, общее",3661
6857,5182,"Провод, кабель, системы соединения",3661
6858,7697,Шкафы монтажные,3661
6859,7826,Электроизоляторы,3661
6860,7876,Элементы крепежа кабеля,3661
6861,2222,Кабель для систем связи,5182
6862,2226,Кабельные маркеры,5182
6863,5183,"Провода и системы соединения, общее",5182
6864,5409,Разъемы и коннекторы,5182
6865,7725,"Шнуры, переходники",5182
6866,2113,"Изоляторы и изоляционные материалы, общее",7826
6867,2741,Композиционные материалы,7826
6868,6053,"Слюда, слюдяные материалы",7826
6869,7827,Электроизоляционные ленты,7826
6870,7828,Электроизоляционные трубы,7826
6871,2114,"Изоляторы, разрядники",4200
6872,2562,Компенсаторы реактивной мощности,4200
6873,4201,"Оборудование для электроснабжения, общее",4200
6874,4230,Оборудование экономии электроэнергии,4200
6875,5093,Предохранители и их компоненты,4200
6876,6909,Трансформаторы,4200
6877,7787,Щитовое оборудование,4200
6878,247,Аксессуары для предохранителей,5093
6879,1152,Высоковольтные предохранители,5093
6880,3947,Низковольтные предохранители,5093
6881,162,Автотрансформаторы,6909
6882,2655,Комплектующие для трансформаторов,6909
6883,6908,Трансформаторные подстанции,6909
6884,6910,Трансформаторы напряжения,6909
6885,6912,Трансформаторы силовые,6909
6886,6913,Трансформаторы тока,6909
6887,6914,"Трансформаторы, общее",6909
6888,48,Аварийное освещение,4447
6889,2617,Комплектующие для освещения и электрики,4447
6890,4380,Опоры наружного освещения,4447
6891,4448,"Освещение, электрика, общее",4447
6892,5086,Праздничное освещение,4447
6893,5268,Промышленное освещение,4447
6894,1017,Вилки электрические,2617
6895,2618,"Комплектующие для освещения и электрики, общее",2617
6896,3144,Лампочки,2617
6897,3867,Настенные выключатели,2617
6898,4609,Патроны для ламп,2617
6899,4783,"Плафоны, абажуры для ламп",2617
6900,5368,Пускорегулирующие аппараты,2617
6901,5543,Реле напряжения,2617
6902,5667,Рефлекторы для ламп,2617
6903,5687,Розетки электрические,2617
6904,5862,"Светодиодные пиксели, модули",2617
6905,5952,"Силовые кабели, перемычки",2617
6906,7023,Удлинители электрические,2617
6907,285,"Активные компоненты, общее",7848
6908,931,Вентиляторы и охладители для силовых полупроводников,7848
6909,1604,Диоды,7848
6910,1706,Дроссели,7848
6911,2186,Интегральные микросхемы,7848
6912,2783,Конденсаторы,7848
6913,2815,"Контакты, разъемы для плат",7848
6914,4603,"Пассивные компоненты, общее",7848
6915,4694,Печатные платы,7848
6916,5510,Резисторы,7848
6917,6706,Термопредохранители,7848
6918,6755,Тиристоры,7848
6919,6894,Транзисторы,7848
6920,7352,Ферриты и ферритовые изделия,7848
6921,7811,Электровакуумные приборы,7848
6922,7846,Электронно-лучевые приборы,7848
6923,7849,"Электронные компоненты, общее",7848
6924,7850,Электронные лампы,7848
6925,805,Бытовые услуги,7105
6926,1454,Деловые услуги,7105
6927,1940,Защита окружающей среды,7105
6928,2148,Инженерно-строительные услуги,7105
6929,2198,Информационно-коммуникационные услуги,7105
6930,2551,Коммунальные услуги,7105
6931,3237,Логистические и складские услуги,7105
6932,4371,"Операции с недвижимостью, риэлторские услуги",7105
6933,4529,"Охранные, аварийные и экстренные службы",7105
6934,4994,Полиграфические и дизайнерские услуги,7105
6935,5306,Промышленные услуги,7105
6936,5523,"Реклама, маркетинг, PR",7105
6937,5598,Ремонт и обслуживание техники и оборудования,7105
6938,5891,Сельскохозяйственные услуги,7105
6939,6385,Страхование,7105
6940,7121,"Услуги в сфере медицины, здоровья и красоты",7105
6941,7125,"Услуги в сфере образования, тренинги",7105
6942,7142,"Услуги досуга, отдыха, культуры",7105
6943,7223,Услуги проката и аренды,7105
6944,806,"Бытовые услуги, общее",805
6945,2371,"Кино-, видео-, фото- съемка",805
6946,2418,Клининговые услуги,805
6947,3312,Маникюр и педикюр,805
6948,4347,"Оклейка пленкой окон, стен",805
6949,4564,Парикмахерские услуги,805
6950,4876,Погрузочно-разгрузочные работы,805
6951,5683,Ритуальные услуги,805
6952,7114,"Услуги брачных агентств, служба знакомств",805
6953,7139,Услуги для домашних животных,805
6954,7146,Услуги изготовления и обслуживания бытовых товаров,805
6955,7208,Услуги по пошиву и ремонту изделий,805
6956,7501,Химический анализ воды,805
6957,7921,Ювелирные услуги,805
6958,2370,Кино- и  видеосъемка,2371
6959,7153,"Услуги кино-, видео-, фото— съемки, общее",2371
6960,7445,Фотосъемка,2371
6961,2056,Изготовление жалюзи и ролетов,7146
6962,2060,Изготовление и обслуживание аквариумов,7146
6963,2088,"Изготовление, ремонт и реставрация светильников",7146
6964,5567,Ремонт  колясок,7146
6965,5593,Ремонт и обслуживание рыболовных снастей,7146
6966,5628,Ремонт надувных изделий,7146
6967,7145,Услуги изготовления аксессуаров,7146
6968,7147,"Услуги изготовления и обслуживания бытовых товаров, общее",7146
6969,7148,Услуги изготовления и ремонта мебели,7146
